date,IBM,AAPL,AA,CAT,MMM,F,INTC,AMD
1981-01-19,-0.00374532273016204,0.058610522444734,-0.00224466985382366,-0.00437637459979889,0,0,0,0.0174676930403908
1981-01-20,-0.0246926125903721,-0.030830958337658,-0.00805806132976272,-0.0176995770994006,-0.0283994745216987,-0.00630916919326507,-0.0316482109507819,-0.0533459807052927
1981-01-21,0.00192123017789392,0.0212979976789343,0.0131813514346146,-0.00447428039492159,-0.0228938198658524,0,-0.00645163528148851,0.00909097170125195
1981-01-22,0.0019175461292722,0.0114286958236227,0.0233596480283649,-0.00674918197492858,-0.00633581844908537,-0.0321571116345312,0.00323102058144631,-0.00909097170125195
1981-01-23,-0.00383877630716611,-0.0037950709685517,-0.0255978583951939,0,-0.00424629088145156,-0.00655740054615928,0.0160003413464414,-0.041964199099032
1981-01-26,0,-0.0172583382292806,-0.0325337736601528,0.00450451212110448,0.00847462699097257,0,-0.0257248912384362,-0.0689928714869512
1981-01-27,0.00766287274556987,-0.00581960905326406,0.00692044284457349,0.0089486055760144,-0.00847462699097257,0.0387145121806904,-0.00653597097978542,0.015190165493975
1981-01-28,-0.0134488098126138,-0.0336332393585366,-0.0219132274307148,-0.00222965532726871,0,0,0,-0.00503779402995708
1981-01-29,0.0038610086574602,-0.0368894286857135,-0.0131780923805551,-0.0112234623698502,0,0.0125787822068602,0,0
1981-01-30,-0.00773698250215293,-0.053603399369567,-0.00374851350499394,0.00225479238708903,-0.0106952891167476,-0.0125787822068602,-0.019868203216725,-0.0465200156348931
1981-02-02,-0.0156558970725529,-0.0613131848127235,0.0292703823001133,-0.00904983551991734,-0.0108109161042158,-0.0127390257774298,-0.0340168852782545,-0.123753202642887
1981-02-03,0.013712261863982,0.0367857568165113,0.00891242076912446,0,0.0215062052209634,0.00638979809877105,0.0406835766364435,0.139501559611027
1981-02-04,0.00388350002639726,0.0354804400154092,-0.0225998319172409,-0.00455581653586101,-0.00426439878645724,-0.00638979809877105,0.0294620327303163,0.0103627870355463
1981-02-05,-0.00778214044205505,0.00217627942259568,-0.00134544251712265,0.00455581653586101,0.0085106896679088,0.0127390257774298,0.0223294763980886,0.0254466656611645
1981-02-06,0.00389864041565779,0.00217155351350806,-0.00202156403078169,0.0157838677012618,0.0021164029063776,0.0250013022054176,0.0156497716671278,0.0345713440650886
1981-02-09,-0.0117418178766835,-0.0511791326202027,-0.00744756319835327,-0.00898882456843353,-0.00636269378782917,-0.0250013022054176,0,-0.0446724400515923
1981-02-10,-0.00790517950711323,-0.00228571528085597,-0.0185190477672372,0,0.00212539931231337,-0.00634922767865875,0.00927363678532922,-0.0309303006913586
1981-02-11,-0.00597016698650332,-0.0325610160493119,-0.0284379353205337,-0.00452489459828964,-0.00425532557013764,0.0313505298840764,-0.0186340795448929,-0.0158314652166807
1981-02-12,-0.0140705838969426,-0.00950125912414057,0.0263589324927005,0.0112740765732182,-0.00641713432063362,-0.0186921330121526,-0.031849825887099,-0.0269558099885283
1981-02-13,0,-0.021713760223784,0.0484101967098991,0.0067039357221903,-0.0151354240651012,0,0,-0.0109891215755953
1981-02-17,0.00404040953700502,0.021713760223784,0.0128059540220105,0.0110743102990938,0.0129871955268115,0.00626961301359508,0.0287101058824311,0.0272496424473756
1981-02-18,0,0.0443479904543085,0.000978314116835133,0.021787354184907,0.0106952891167476,0.00623054975063608,0.00313972000466789,0.00536194314138516
1981-02-19,-0.0121705356202551,-0.0636256958802113,-0.0398989091779196,-0.0021574981400212,0,-0.0379792480652164,0,-0.0271019297777912
1981-02-20,-0.0123204843880407,-0.0550138708777883,0.0496297676675868,0,-0.00212992625782427,0,-0.044879326177433,-0.0222231367847101
1981-02-23,0.0244910200082957,0.0153064212826752,0.0314561280830277,0.012875714360046,0.0148150857851403,0.0191699161077201,-0.013201511858536,0.0385722747862398
1981-02-24,0.00201409937170105,-0.0334651562945463,0.0329209855810269,0.0335461224912033,0.0125262598191798,-0.0191699161077201,-0.00666669135818898,0.0160861377516244
1981-02-25,0.0336332393585366,0.0584664584999639,-0.000908402787675566,0.0163602831052074,0.0123712918025474,0.0128206884290614,-0.102021614392312,-0.0434851119397393
1981-02-26,0.00775197680431816,0.0147061473896954,-0.0112720157691952,0.0417140914124747,0.0342430234222126,0.00634922767865875,-0.0186921330121526,-0.0224728558520582
1981-02-27,-0.00775197680431816,0.0358461317731358,0.0643661717274413,0,-0.00595830958363042,-0.00634922767865875,0.0586248433475234,0.0552626786750494
1981-03-02,-0.0097752489046421,0.00234466695925395,0.0173719305313398,-0.00389864041565779,0.00991088389945372,0.025158559636155,0.0315262536467742,0.052367985517316
1981-03-03,-0.0178399181283311,-0.0141511795462432,0.00675298008030678,-0.00391389932113562,-0.0239532410224932,0.0061919702479214,-0.0244340253372823,-0.0206192872027358
1981-03-04,-0.010050335853502,-0.00954661188357964,0.0175126087899846,0.00586511945239732,0.00804833318282849,0,-0.0142351158218719,-0.0104712998672953
1981-03-05,0.00201816415623757,-0.00480770156810317,0.0327987117513864,0,-0.0305211890348867,-0.0061919702479214,-0.0290929609416648,-0.0540672212702762
1981-03-06,-0.00201816415623757,-0.00725517088117211,-0.0262070921691739,0,-0.0208775850215552,0.0484943499386108,0,0.0219789067187754
1981-03-09,0.0180185055026785,-0.0834871442670999,-0.00631609953638623,0,0.0125787822068597,0.0630581359671365,0,0.00542006746933943
1981-03-10,-0.00796816964917646,-0.0486582467495453,0.0101412408124295,-0.00390625496706498,-0.00417537141048019,-0.0339015516756813,0.0146522767868706,-0.0108696722369039
1981-03-11,-0.00400802139753953,-0.0366754785584069,-0.00327779588744725,0,-0.004192878260036,0.00573067470898536,-0.0408219945202553,-0.00547946576462577
1981-03-12,0.0277245480148549,0.0366754785584069,-0.00273972774111986,0.00585367525146108,0.0371176629565024,0.016997576368571,0.0516720105443209,0.0741079721537221
1981-03-13,-0.0117879557520419,-0.0111421765532418,-0.00522625312796254,-0.00389864041565779,-0.0122201113347753,0.00560225554866989,0.0107335556431085,-0.0310905870700311
1981-03-16,0.0215062052209634,0.0411580724935074,0.0384142443814572,0.0569413764001387,0.0222906898983712,0.0111112254250707,0.00709222830949186,0.066181906881301
1981-03-17,-0.00581960905326362,0.0472528848505456,-0.022002497466485,-0.0186225120980019,-0.0161619679569975,0.0164387263431598,-0.0433280767635367,-0.00990107098271142
1981-03-18,0.00775197680431816,0.059719234701622,0.0238585234533564,0.0130720815673531,0.0101317989304066,0.0883691504500903,0.0146522767868706,-0.00498754151103942
1981-03-19,-0.0155645165411116,-0.0121508177825125,0.00581089854867756,-0.00558140983819566,0.00402415029972492,0,-0.00729930248161148,-0.0151136378100478
1981-03-20,-0.00985229644301189,0.0121508177825125,-0.0113893430853484,-0.00373832211060687,0.0296757681461166,-0.00498754151103942,0.0288828741487857,0.0151136378100478
1981-03-23,-0.00396825917562094,0.0379192348622937,-0.00320171031241889,-0.00375234961855053,0.0019474202843961,0.00995033085316832,0.0106195688274604,0.0392207131532816
1981-03-24,-0.00999009307508647,-0.00700119545898348,0.0232445753406565,-0.0113422766039344,-0.0196469973837967,-0.0301530381706874,0.00351494210744452,0.0143200537747483
1981-03-25,0.0257695131790516,-0.0165293019512105,0.00468872961090527,0,0.0254666064370603,-0.00511510066677046,0.041242958534049,0.0280392200643931
1981-03-26,-0.0118111609283442,-0.0216614967811792,0.00207684394483953,-0.00380952841666726,-0.00581960905326362,-0.0155041865359653,-0.0135595297856321,-0.0139213385186081
1981-03-27,-0.0220229120874373,-0.0346569338090443,-0.0180562278286418,-0.00958780115515356,-0.0176648361798053,-0.0425596144187961,0,-0.0380998462322704
1981-03-30,-0.00405680069561409,0.00251572459724736,-0.0379434726631862,-0.00773698250215293,-0.0179825025504323,0.00542006746933943,0,-0.0146701897477937
1981-03-31,0.01412737925921,-0.0101010959865038,-0.00688044547296718,0.00387597384469274,0.0179825025504323,0.0371395469494567,-0.00684934184557484,0.0291282729230238
1981-04-01,0.00997017231984998,-0.0127715656794876,0.0137138737311933,-0.00581960905326362,0,-0.0371395469494567,0.00684934184557484,-0.0242142581205949
1981-04-02,-0.0139862419747399,0.0837928354278317,-0.00300095710142267,-0.00389864041565779,0.00592301830312181,-0.0218587938124992,0.00680274732275255,-0.0298529631496809
1981-04-03,-0.0162275366217566,0.00471698987813873,-0.0643199657875591,-0.0317486983145798,-0.00790517950711323,-0.0280130362276738,-0.010221554071538,-0.0152674721307884
1981-04-06,-0.0123458358222992,-0.0190029471256152,0.00465117117573088,-0.00606675268223711,-0.003976148379639,-0.0229895182246991,-0.0103271141558499,0.00511510066677046
1981-04-07,-0.00623054975063653,-0.00963862883776878,0.00866306313064458,0.010090902981962,-0.0160646025038069,0.0172914971100613,-0.0174524499512261,0.015190165493975
1981-04-08,0,0.049596941139372,-0.00547788597705923,0.0508916072963901,-0.00609138939340159,0,0.00351494210744452,0.0199011543172949
1981-04-09,0.0287494132859862,0.0160003413464414,0.0937583442504568,0.044783602626973,0.0040650462481695,0.0225998319172409,-0.00704228262541307,0.0243321006595307
1981-04-10,-0.0163268932874292,0.0135137191667227,-0.0579794001539051,0.00545952220489898,0,0,0.0244340253372823,0.0190481949706944
1981-04-13,-0.0103413537947326,0,0.0146756060443471,-0.0146254892189788,-0.002030457550382,-0.0169018108026031,0.0569668246066772,0.0415764268457401
1981-04-14,-0.0167718816138276,0,0.0150050557744952,-0.0073937490249385,0.00607904607638155,0.0169018108026031,0.00649352931054859,-0.00909097170125195
1981-04-15,0.00842110239640803,-0.050469425689152,-0.0310763354578172,-0.00185701074721312,0.0219789067187754,0.0166208812360402,0.00645163528148851,0.0181000416436179
1981-04-16,0.00626961301359508,-0.0581277416178478,0.00529322868428483,0.00740744127786197,0,-0.00550965581096952,0.0127797266463991,0.0309075374630767
1981-04-20,0.0267230701407541,0.0294861656544638,-0.0176598843214966,0.0091828009823347,0.00394477829101625,0.0164387263431598,0,0.0713090277047819
1981-04-21,-0.0184242673260586,0.0655972824858133,-0.0237527263675417,-0.00182982667707599,-0.00592301830312181,0.016172859245601,0.0188684843043827,-0.0756663330737375
1981-04-22,-0.002068253064059,0.0356385154473586,0.00491117555091236,0.0217399866364056,-0.00198216120399142,0.0159154553058998,0.0123840591997215,0.0215991118034617
1981-04-23,0,0.0259193775520745,-0.0148064833016037,0.033483304126789,0.0157483569681389,0.0259754864032606,-0.0155041865359653,0.0169495583137733
1981-04-24,0.00413223728491019,-0.00641713432063318,0.0274068791077413,0.00862818122333842,-0.0058766084889843,-0.0103093696588616,0.00312012733624378,-0.00421053253634351
1981-04-27,0.00821359853738901,-0.0107875911289974,0.00680660597268812,-0.0103627870355467,-0.0039370129593399,-0.020943173845243,-0.0156989095431039,-0.0299808322119359
1981-04-28,-0.0123458358222992,-0.0175059175136147,-0.0116561376563546,-0.00522194398115161,-0.011904902506318,-0.0712630200214903,-0.0127390257774298,-0.0264332570681556
1981-04-29,-0.0125001627642316,-0.0133335308694651,-0.0020037218669029,-0.00700528258840905,-0.0100301743599376,-0.0056980211146378,-0.0161554402222852,-0.018018505502678
1981-04-30,-0.0169137224420615,0.0199342149008173,-0.0493347250232326,0.0104896066710198,-0.0244910200082957,-0.0231224174208542,-0.013114942077828,-0.00455581653586101
1981-05-01,0.00849262004565343,0,0.0140489532333126,-0.00523104941755292,-0.00414079266603196,0,-0.0066225407604934,-0.0277795641070755
1981-05-04,-0.012766130823036,-0.00660068403135217,-0.0113434052128731,-0.0158593632401072,-0.00833338155914376,-0.0176995770994011,-0.0201349084090556,-0.0285733724440562
1981-05-05,-0.010764366587158,-0.00442478598035567,-0.022773111071249,-0.0107143882124063,0,0.0118344576470029,-0.00680274732275255,0
1981-05-06,0.00216216300449457,-0.0269679264275071,-0.00276795501958471,-0.00179694567670197,0,0.0174931574475172,0,0.0332572217564824
1981-05-07,-0.0086768440256888,0.0135748690910691,0.0137637896941145,0.00179694567670197,-0.004192878260036,0.0284919557943062,0,0.0185190477672377
1981-05-08,0.0086768440256888,0.00894860557601396,-0.000303812853620578,0,0.00209863665692112,0.00560225554866989,0,0.00457666702741166
1981-05-11,-0.0329338216712483,-0.022523474667083,0.0174703238508647,-0.0072072384049493,-0.0126583968719238,-0.0398913290273022,-0.0276834287484169,-0.0230957147946493
1981-05-12,0.0133039656263625,0.00454546237167497,0.0268096775732394,0,-0.00212539931231337,0.0172914971100613,0,0.0589740024595513
1981-05-13,0,-0.00454546237167497,-0.00524629591530523,0.00361011222409946,-0.00854706057845789,0.0056980211146378,-0.00704228262541307,-0.0404549546923136
1981-05-14,-0.00220507255831404,-0.0160738248310608,0.000292184078046542,0.00896866998276114,-0.0151354240651012,0.0280130362276738,0.0209797904691946,-0.0138570346614264
1981-05-15,-0.00442478598035567,0.0251441818010254,-0.0111634531838098,-0.00357782134788476,-0.00655740054615883,0.0432499837938165,0.00689657905906049,0.0138570346614264
1981-05-18,0.00662985853866971,0.0156778127192299,-0.00592594326754758,0,-0.0110254700117078,-0.0106383982050557,0,0.0181823190831905
1981-05-19,-0.00220507255831404,-0.0202027073175195,0.00237459298282205,-0.00900096085897584,0,0,-0.0103627870355467,-0.0136056520557788
1981-05-20,-0.00442478598035567,0.03344793406754,-0.00207746031089862,0.00900096085897584,-0.00444445176042407,-0.016172859245601,0.0374830932547408,-0.00917437627604123
1981-05-21,-0.0133930573364385,0.0533744605913751,0.021455635681515,-0.0254097155253676,-0.00222965532726871,0,0.00666669135818898,0.00459770924862957
1981-05-22,-0.00224971973401544,0.0467089979656072,-0.070468641077496,0,0,0,0.0066225407604934,-0.0185190477672377
1981-05-26,0.0111983253100298,-0.00597016698650377,-0.0336326115670222,-0.0110906866941587,0.00445435034937969,0.016172859245601,0.0324703850307841,0.0276515313305104
1981-05-27,0.0307041663439795,0.0543823307734348,0.0102729635386574,0.00556071868469754,0.0154358081298396,-0.0107527917762615,0.049854560225219,-0.00455581653586101
1981-05-28,0.0021574981400212,0,0.014270101040621,0.00184672259316443,-0.0110012110619735,-0.00542006746933943,0.0150832422113285,0.0576656418498094
1981-05-29,0.012848142477849,0.00377358938363948,-0.0145895388328277,0.00368324541629672,-0.00443459706786609,0,-0.0150832422113285,-0.0173917427118693
1981-06-01,0.0252114193464958,0,0.0233670246540512,0.0289875368732524,0.037081674904532,0.0373376704376445,-0.0153142349730429,-0.0176995770994011
1981-06-02,-0.00624351663968437,-0.0502035919665791,-0.0106684413169238,-0.00537154380191129,-0.010764366587158,-0.0265267543334287,-0.0409506036130951,-0.0550597771830272
1981-06-03,-0.0126052089189823,0.00197824001210556,0.0495409713223536,-0.0144667984177538,-0.00651468102119424,0.010695289116748,-0.0194811355718225,-0.0287101058824315
1981-06-04,-0.0192108362656782,0.0176302313762706,0.0911805982427678,0.0018198367169866,0.0258078839558724,0,-0.019868203216725,-0.00975617494536474
1981-06-05,0.0064447054426422,-0.0156558970725529,-0.00109679199368884,0.0144406841547937,0.0272268127002144,0,-0.00671143458798706,0.0289875368732524
1981-06-08,-0.00214362354325104,-0.0361485141163112,-0.0544025922394402,-0.00179372245402654,0.0102775827582402,0,-0.0135595297856321,-0.00477327875265754
1981-06-09,-0.0151354240651012,0.0202436062766469,-0.0231512171416686,-0.0181164375053031,-0.00204708362172479,-0.010695289116748,-0.00684934184557484,-0.0291282729230238
1981-06-10,0.00651468102119424,0.0159049078396643,-0.0134310331205509,-0.00549955556603798,-0.0165293019512109,-0.0108109161042158,-0.00689657905906049,0.0195128142235816
1981-06-11,0.0214140945038164,0.0386895449501794,0.00150127636664044,0.00914919465358732,0.00829880281469553,0.016172859245601,0.0273054506902675,0.0332572217564824
1981-06-12,0.00633581844908537,-0.0114505067879955,-0.0504567186168186,0.00906624523775346,-0.0145684158282906,0,0.013378125946176,0
1981-06-15,0.00838579337627454,-0.0038461585874785,-0.0207244783878116,0.00540055318000032,0.00418410652257428,0.0672087496934499,-0.023530497410194,-0.00468384931242616
1981-06-16,-0.0168425033944981,-0.0194558666153659,0.0248183275946228,0.00179372245402654,-0.0168425033944981,-0.0460439385014064,-0.0275879565188291,-0.0986019768045399
1981-06-17,-0.00638979809877061,-0.0158419154656579,-0.0254628651612481,-0.0035906681307285,-0.00638979809877061,0.0104167608582553,-0.00350263055120204,0.0554298049393309
1981-06-18,-0.0150702529209985,-0.00199800266267269,-0.00646832785642282,0.0125113338891083,-0.0215991118034617,-0.0104167608582553,-0.0212773984472849,-0.0451204352804693
1981-06-19,-0.00217155351350762,-0.0304592074847085,0.00840069560747692,-0.0306606523947854,0.00435730536895562,-0.0105264129869878,0.010695289116748,0
1981-06-22,0.0108109161042158,-0.0378196332685863,0.00257069550310085,-0.037317763007195,0.00865806274311431,-0.0106383982050557,-0.00711746776886413,-0.0580638009547614
1981-06-23,0.0212773984472845,0.0190885965625229,0.0200165539201636,0.00189933580365231,0.00858374369139181,0.0418909417091604,0.010657294473988,0.016172859245601
1981-06-24,0.00210305019677914,-0.0255333020051647,0.00752118869835572,-0.00189933580365231,-0.0150702529209985,0.00511510066677046,0,-0.0107527917762615
1981-06-25,-0.00843886864586452,0.0192108362656778,0.0040504806896986,0,-0.00652885888246324,-0.0258412311838874,-0.010657294473988,0.0107527917762615
1981-06-26,-0.00424629088145156,-0.0106270925742864,-0.0166174069932081,-0.0153259704782265,0.00652885888246324,0.00522194398115161,0.0723206615796261,0.0571584138399488
1981-06-29,-0.0150056406178702,-0.0347861160854155,0.00912673526405072,0,0.00863936259070819,-0.0104712998672953,0.0066225407604934,-0.0204088716312074
1981-06-30,0,-0.0805959580334297,0.0115248121885756,0.0134230203321399,-0.0108109161042158,0.00524935588614373,-0.0473061173969369,-0.0314161962333785
1981-07-01,-0.0174296351352838,-0.00963862883776878,0.0205371202710873,0.00190295014608655,-0.00435730536895562,-0.0158314652166807,-0.0209797904691946,-0.0215062052209638
1981-07-02,0,0,0.00906076872351047,-0.00763362485507102,-0.0065717651632351,-0.0160861377516244,-0.0433280767635367,-0.0674412807955327
1981-07-06,0.00219539056343621,-0.031983045853051,0.00748842798443761,-0.0135006872189027,-0.00220022090960192,-0.044206092504496,-0.00740744127786153,0.0342890734786323
1981-07-07,0,0.00995033085316832,-0.0126127798156981,-0.00975617494536429,0.00439561147303813,-0.00566573753567701,-0.0301909722791458,0
1981-07-08,-0.00660068403135217,0.0364560419609874,0.00542496809686455,-0.0158106060266423,-0.00219539056343621,-0.0056980211146378,0.00763362485507102,-0.0459851132418234
1981-07-09,0,-0.0794462268923559,-0.00845160478989548,-0.00399202126953746,0.00219539056343621,0.0113637586503148,0.0262679268206103,0.0403512955235672
1981-07-10,-0.00442478598035567,-0.0806889112501423,-0.00151676049099603,0.00796816964917646,-0.00439561147303813,0.00563381771825622,0.0183491386681967,-0.0403512955235672
1981-07-13,-0.00890874488910942,0.0221615718028523,0,-0.00597016698650332,0,-0.00563381771825622,0,0.0174931574475172
1981-07-14,0.0177388243373811,0.0455232550240838,-0.00243161214037224,-0.00400000533334666,-0.0110743102990938,0,-0.0146522767868706,-0.0293276150945201
1981-07-15,-0.00440529346791596,0.0232869513787906,0.0139017046895202,0.00400000533334666,0.00222469502211098,0.00563381771825622,0.0218986853076379,0.0293276150945201
1981-07-16,0,0.0277445286336553,-0.011470092549148,0.011904902506318,0,-0.0227282510775564,0.0354647095722824,0.00576370471674981
1981-07-17,-0.00886923774077975,0.0318264316116772,-0.00364963908754934,-0.00197433430371774,-0.00222469502211098,0.0227282510775564,0.00694447235281093,0.00573067470898536
1981-07-20,-0.0134531176971189,-0.0698538272009168,0.020507353169076,-0.0240011520995429,-0.0293806443932199,-0.016997576368571,-0.038805574421795,-0.0114943794257352
1981-07-21,0.00225479238708903,-0.00518135874199732,-0.0147348929659192,0.0100705785635959,-0.0208582301204099,0.0056980211146378,-0.0329097340887978,-0.00579711768432611
1981-07-22,-0.00677968698537868,-0.0560894666510436,-0.0379733847565316,-0.00200601872686601,-0.0479708277860294,0,-0.01121507082014,0.00579711768432611
1981-07-23,-0.00454546237167453,0.0244245520070749,0.021787354184907,-0.00806455983672993,0.0314415258348189,0.0169018108026031,0.01121507082014,0.00576370471674981
1981-07-24,0.00227531383713586,0.0316649146439687,-0.0293679337585848,-0.0101730277130505,0.0141846349919565,0.00557104504945505,0,-0.00576370471674981
1981-07-27,0.0112995552539328,0.0407180930187847,-0.0256918434244424,0,0.011668743834377,-0.0168071183163812,0.0293061265854995,-0.0174931574475172
1981-07-28,-0.00450451212110448,-0.0355367342767874,-0.0243673564482942,0.00814668456781842,-0.00698489452195084,-0.0170944333593002,-0.0218986853076379,-0.0359320092260633
1981-07-29,0,-0.0156253179030807,0.0292351252683347,0.00808085205393816,0,-0.0115608224010759,0,0.0121213605323449
1981-07-30,0.017897569457543,0.0386148361277798,-0.0143465127745843,0.00401606965488988,0.0116145324206931,0.00579711768432611,-0.0148701624794514,-0.00604231445596293
1981-07-31,-0.00444445176042407,0.0125472160520883,-0.0252757053802375,0.00200200267067352,0.002306806097915,0,0.0148701624794514,-0.0307716586667537
1981-08-03,0.00665929208997707,-0.00750942202213123,0.00369810473569032,0,-0.0162605208717803,-0.00579711768432611,-0.0148701624794514,-0.0189280098855189
1981-08-04,0.0305034542934148,0.0124845566622454,0.0423778305593037,0,0,0.00579711768432611,-0.0227282510775559,-0.00638979809877105
1981-08-05,0.00214362354325104,0.0293419582840153,0.00289063955896829,0.00598207167754694,-0.00234466695925395,-0.0233928795747054,0,0.0377403279828474
1981-08-06,-0.0260318387179472,-0.0243914531241591,0.0143291736879267,0.00989127747874274,0,0,0.00382409643840331,-0.0313505298840764
1981-08-07,0.00219539056343621,0,0.0408852236309589,0.00196656897204139,0.00234466695925395,-0.00593473551981472,-0.0349550150335767,-0.0128206884290614
1981-08-10,0.0152342445718476,-0.00743497848751806,0.00695602381378224,0.00392157365318102,0.0139537147738653,-0.0119761910467155,0.00787405643090589,-0.00647251450561726
1981-08-11,0.0150056406178702,-0.0201011793210872,-0.0161024290398584,0.00195503483580328,-0.00231213975837941,-0.00604231445596293,0.00781253973679386,0.0382212128201975
1981-08-12,-0.0150056406178702,-0.0231075750101497,0.0411037312452756,0.00778214044205505,-0.0069686693160933,0.00604231445596293,-0.0316231884305123,-0.02531780798429
1981-08-13,0.00645858003941235,-0.0316649146439687,-0.00737575257023915,-0.00388350002639726,-0.014084739881739,0.0119761910467155,0.0159365922628125,0.0377403279828474
1981-08-14,-0.00430108189939116,-0.0134954814748847,0.00354715122148352,-0.0156865961676997,-0.00473934536389686,0,-0.0240011520995429,0.0303974771843709
1981-08-17,-0.021787354184907,-0.0331522073169004,0.00881321803224955,-0.0059464991877265,-0.0143543134516828,-0.00597016698650377,-0.00813012608325003,0
1981-08-18,-0.00220507255831404,-0.0227282510775564,-0.00146348628491522,-0.00798407434822046,-0.00968530573446369,-0.0120483385161747,-0.00408998525152526,0.0119049025063185
1981-08-19,0.00660068403135217,-0.0115608224010759,0.0248783441231191,0.00200200267067352,0.00243013485329158,0,0.0122201113347753,-0.0119049025063185
1981-08-20,0.00437637459979889,0.00868312257346116,-0.0114943794257347,0,0.0024242436115065,-0.00607904607638199,0.0240011520995429,-0.0181273845925567
1981-08-21,-0.0065717651632351,-0.0685812641545298,0.0399429955971051,-0.0202027073175195,-0.00729043326267931,0,-0.0403280453869717,-0.0372713947972319
1981-08-24,-0.0177388243373811,-0.0670107102829602,0.0085718760723088,-0.0185381209989117,-0.0122700925918147,-0.0122700925918142,-0.0165978914090377,-0.0453151962120422
1981-08-25,0,0.0260601066698647,0.00220022090960237,0.00414938354681205,0.0147061473896959,0,-0.0126317469059005,0.0196727655987048
1981-08-26,-0.0067340321813445,-0.0194811355718225,0.000823836377777276,-0.0145987994211527,-0.0171783365350846,0,-0.0301098014713705,-0.00651468102119379
1981-08-27,-0.00451468035452596,0.00653597097978587,0.00191964956797364,-0.0190885965625229,0,-0.0250013022054176,-0.0176216013498194,-0.0264916154469765
1981-08-28,0.0112487125358705,0.0508045756354592,0.00600930516384368,-0.00214362354325104,0.0171783365350846,0.0125787822068602,0,0.0133335308694655
